Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
64,57,2022-03-06,27-015,DEN,,NOP,W (+8),1,42:34,16,22,.727,3,5,.600,11,12,.917,3,9,12,11,3,4,5,3,46,48.7,+22
65,58,2022-03-07,27-016,DEN,,GSW,W (+7),1,34:44,12,17,.706,0,0,,8,14,.571,3,12,15,13,0,1,3,3,32,33.8,+14
66,59,2022-03-09,27-018,DEN,@,SAC,W (+6),1,35:01,15,24,.625,0,2,.000,8,9,.889,3,15,18,7,1,2,3,4,38,36.1,+6
67,60,2022-03-10,27-019,DEN,,GSW,L (-11),1,31:46,9,21,.429,0,8,.000,5,6,.833,1,11,12,9,1,1,5,4,23,16.9,-7
68,61,2022-03-12,27-021,DEN,,TOR,L (-12),1,30:31,9,13,.692,0,0,,8,9,.889,4,6,10,7,0,2,3,2,26,27.2,-4
69,62,2022-03-14,27-023,DEN,@,PHI,W (+4),1,33:32,8,16,.500,1,3,.333,5,7,.714,1,12,13,8,2,2,5,1,22,21.1,-9
70,63,2022-03-16,27-025,DEN,@,WAS,W (+18),1,26:18,10,14,.714,2,2,1.000,7,7,1.000,2,11,13,8,2,1,3,2,29,32.4,+16
71,64,2022-03-18,27-027,DEN,@,CLE,L (-3),1,37:30,15,24,.625,0,4,.000,2,2,1.000,5,5,10,8,2,1,4,3,32,29.3,-16
72,65,2022-03-20,27-029,DEN,,BOS,L (-20),1,33:01,8,23,.348,2,6,.333,5,6,.833,4,4,8,4,1,1,2,2,23,15.4,-21
73,66,2022-03-22,27-031,DEN,,LAC,W (+12),1,34:19,9,15,.600,0,2,.000,12,13,.923,1,13,14,6,2,3,1,5,30,32.6,+10
74,67,2022-03-24,27-033,DEN,,PHO,L (-10),1,32:19,9,10,.900,1,2,.500,9,11,.818,2,4,6,6,3,0,8,2,28,24.8,-15
75,68,2022-03-26,27-035,DEN,,OKC,W (+6),1,34:56,13,15,.867,0,1,.000,9,10,.900,2,10,12,8,2,2,3,4,35,38.1,+19
76,69,2022-03-28,27-037,DEN,@,CHO,W (+4),1,35:26,9,17,.529,0,0,,8,12,.667,5,14,19,11,2,0,4,1,26,29.1,+21
77,70,2022-03-30,27-039,DEN,@,IND,W (+7),1,35:39,15,19,.789,0,0,,7,8,.875,3,10,13,9,2,1,7,3,37,35.2,+11
78,71,2022-04-01,27-041,DEN,,MIN,L (-6),1,43:23,14,21,.667,0,2,.000,10,12,.833,5,14,19,8,1,0,4,2,38,37.6,+4
79,72,2022-04-03,27-043,DEN,@,LAL,W (+11),1,32:59,15,22,.682,0,3,.000,8,11,.727,1,17,18,6,2,2,7,3,38,32.6,+7
80,73,2022-04-05,27-045,DEN,,SAS,L (-19),1,40:23,18,35,.514,1,5,.200,4,6,.667,2,15,17,4,2,0,2,3,41,30.4,-11
81,74,2022-04-07,27-047,DEN,,MEM,W (+13),1,35:15,16,24,.667,1,3,.333,2,2,1.000,3,13,16,6,4,1,3,2,35,35.7,+37
82,,2022-04-10,27-050,DEN,,LAL,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
