Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
35,30,2022-01-03,33-096,BRK,,MEM,L (-14),1,31:22,8,24,.333,2,8,.250,8,9,.889,0,3,3,6,3,3,2,1,26,19.8,-23
36,31,2022-01-05,33-098,BRK,@,IND,W (+8),1,41:21,15,24,.625,2,6,.333,7,7,1.000,1,7,8,7,1,0,3,3,39,32.7,+13
37,32,2022-01-07,33-100,BRK,,MIL,L (-12),1,36:57,10,19,.526,1,3,.333,8,8,1.000,2,7,9,7,1,1,2,4,29,26.2,-19
38,33,2022-01-09,33-102,BRK,,SAS,W (+2),1,43:12,11,21,.524,1,5,.200,5,5,1.000,2,2,4,6,1,3,3,4,28,22.4,+4
39,34,2022-01-10,33-103,BRK,@,POR,L (-6),1,41:34,9,19,.474,2,7,.286,8,8,1.000,1,9,10,5,2,1,1,2,28,26.1,-15
40,35,2022-01-12,33-105,BRK,@,CHI,W (+26),1,30:02,7,10,.700,3,4,.750,10,11,.909,0,2,2,9,2,0,1,2,27,29.5,+23
41,,2022-01-13,33-106,BRK,,OKC,L (-21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,36,2022-01-15,33-108,BRK,,NOP,W (+15),1,12:22,4,8,.500,1,2,.500,3,3,1.000,0,3,3,2,1,1,1,1,12,10.6,+10
43,,2022-01-17,33-110,BRK,@,CLE,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,,2022-01-19,33-112,BRK,@,WAS,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,2022-01-21,33-114,BRK,@,SAS,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,,2022-01-23,33-116,BRK,@,MIN,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,2022-01-25,33-118,BRK,,LAL,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,,2022-01-26,33-119,BRK,,DEN,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,,2022-01-29,33-122,BRK,@,GSW,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,,2022-02-01,33-125,BRK,@,PHO,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,,2022-02-02,33-126,BRK,@,SAC,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,,2022-02-04,33-128,BRK,@,UTA,L (-23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,,2022-02-06,33-130,BRK,@,DEN,L (-20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
54,,2022-02-08,33-132,BRK,,BOS,L (-35),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,,2022-02-10,33-134,BRK,@,WAS,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,,2022-02-12,33-136,BRK,@,MIA,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,,2022-02-14,33-138,BRK,,SAC,W (+24),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,,2022-02-16,33-140,BRK,@,NYK,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,,2022-02-17,33-141,BRK,,WAS,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,,2022-02-24,33-148,BRK,,BOS,L (-23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,,2022-02-26,33-150,BRK,@,MIL,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,,2022-02-28,33-152,BRK,,TOR,L (-36),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,,2022-03-01,33-153,BRK,@,TOR,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,37,2022-03-03,33-155,BRK,,MIA,L (-6),1,35:16,10,21,.476,2,7,.286,9,9,1.000,0,4,4,4,0,1,3,4,31,20.4,-4
65,38,2022-03-06,33-158,BRK,@,BOS,L (-6),1,38:54,12,21,.571,4,9,.444,9,10,.900,1,5,6,8,1,2,7,2,37,29.1,-3
66,39,2022-03-08,33-160,BRK,@,CHO,W (+11),1,39:35,6,13,.462,1,3,.333,1,1,1.000,0,3,3,7,0,0,5,4,14,6.5,+8
67,40,2022-03-10,33-162,BRK,@,PHI,W (+29),1,32:14,10,17,.588,3,6,.500,2,3,.667,1,13,14,7,2,1,5,3,25,22.7,+34
68,41,2022-03-13,33-165,BRK,,NYK,W (+3),1,42:55,19,37,.514,4,13,.308,11,12,.917,1,5,6,9,2,0,5,3,53,38.6,+11
69,42,2022-03-15,33-167,BRK,@,ORL,W (+42),1,30:05,6,9,.667,0,0,,7,8,.875,0,5,5,7,1,0,1,2,19,20.3,+21
70,43,2022-03-16,33-168,BRK,,DAL,L (-2),1,39:33,8,20,.400,2,5,.400,5,5,1.000,2,4,6,10,0,0,4,3,23,16.6,+2
71,44,2022-03-18,33-170,BRK,,POR,W (+5),1,37:32,11,15,.733,2,3,.667,14,15,.933,0,6,6,6,0,1,8,4,38,28.6,0
72,45,2022-03-21,33-173,BRK,,UTA,W (+8),1,38:10,15,23,.652,4,7,.571,3,3,1.000,0,9,9,8,1,0,4,1,37,31.8,+6
73,46,2022-03-23,33-175,BRK,@,MEM,L (-12),1,39:32,12,28,.429,1,7,.143,10,10,1.000,1,10,11,8,2,2,5,1,35,27.5,-1
74,47,2022-03-26,33-178,BRK,@,MIA,W (+15),1,30:37,7,14,.500,0,2,.000,9,10,.900,0,3,3,5,3,1,5,1,23,18.3,+21
75,48,2022-03-27,33-179,BRK,,CHO,L (-9),1,41:54,9,24,.375,3,11,.273,6,6,1.000,0,8,8,7,2,0,2,1,27,20.7,-13
76,49,2022-03-29,33-181,BRK,,DET,W (+7),1,39:23,14,23,.609,4,6,.667,9,9,1.000,0,11,11,5,1,3,2,2,41,37.6,+18
77,50,2022-03-31,33-183,BRK,,MIL,L (-1),1,45:13,10,21,.476,3,6,.500,3,3,1.000,0,7,7,11,1,1,6,4,26,19.2,+1
78,51,2022-04-02,33-185,BRK,@,ATL,L (-7),1,42:19,19,28,.679,8,10,.800,9,11,.818,0,7,7,3,1,0,4,1,55,43.0,+1
79,52,2022-04-05,33-188,BRK,,HOU,W (+13),1,36:54,4,13,.308,1,3,.333,9,10,.900,0,9,9,7,0,2,3,2,18,15.3,+13
80,53,2022-04-06,33-189,BRK,@,NYK,W (+12),1,42:12,11,22,.500,2,10,.200,8,9,.889,2,8,10,11,1,2,4,5,32,28.5,+19
81,54,2022-04-08,33-191,BRK,,CLE,W (+11),1,41:12,11,20,.550,4,6,.667,10,10,1.000,1,4,5,5,1,2,5,2,36,28.4,+16
82,55,2022-04-10,33-193,BRK,,IND,W (+8),1,40:41,5,17,.294,0,6,.000,10,10,1.000,0,10,10,16,1,0,6,0,20,19.3,+10
